SID,ISO_TIME,LAT,LON,WMO_WIND,wind_was_missing,wind_imputation,WMO_PRES,pres_was_missing,pres_imputation,Status Wind,Status Pres
2006049S16051,2006-02-21 00:00:00,-18.8,57.6,28.0,0,Original,1003.0,0,Original,Asli,Asli
2006049S16051,2006-02-21 03:00:00,-18.7,57.4,28.0,1,Linear,1003.0,1,Linear,Perbaikan,Perbaikan
2006049S16051,2006-02-21 06:00:00,-18.7,57.2,28.0,0,Original,1003.0,0,Original,Asli,Asli
2006049S16051,2006-02-21 09:00:00,-18.6,57.0,28.0,1,Linear,1003.0,1,Linear,Perbaikan,Perbaikan
2006049S16051,2006-02-21 12:00:00,-18.6,56.7,28.0,0,Original,1003.0,0,Original,Asli,Asli
2006049S16051,2006-02-21 15:00:00,-18.5,56.3,26.5,1,Linear,1003.5,1,Linear,Perbaikan,Perbaikan
2006049S16051,2006-02-21 18:00:00,-18.4,55.8,25.0,0,Original,1004.0,0,Original,Asli,Asli
2006049S16051,2006-02-21 21:00:00,-18.2,55.4,25.0,1,Linear,1004.0,1,Linear,Perbaikan,Perbaikan
2006049S16051,2006-02-22 00:00:00,-18.0,54.9,25.0,0,Original,1004.0,0,Original,Asli,Asli
2006049S16051,2006-02-22 03:00:00,-17.8,54.3,22.5,1,Linear,1004.5,1,Linear,Perbaikan,Perbaikan
2006049S16051,2006-02-22 06:00:00,-17.6,53.7,20.0,0,Original,1005.0,0,Original,Asli,Asli
2006049S16051,2006-02-22 09:00:00,-17.3,53.2,20.0,1,Linear,1005.0,1,Linear,Perbaikan,Perbaikan
2006049S16051,2006-02-22 12:00:00,-16.9,52.8,20.0,0,Original,1005.0,0,Original,Asli,Asli
2006049S16051,2006-02-22 15:00:00,-16.5,52.4,20.0,1,Linear,1005.5,1,Linear,Perbaikan,Perbaikan
2006049S16051,2006-02-22 18:00:00,-16.2,52.0,20.0,0,Original,1006.0,0,Original,Asli,Asli
2006049S16051,2006-02-22 21:00:00,-15.9,51.5,20.0,1,Linear,1006.0,1,Linear,Perbaikan,Perbaikan
2006049S16051,2006-02-23 00:00:00,-15.9,51.2,20.0,0,Original,1006.0,0,Original,Asli,Asli
2006049S16051,2006-02-23 03:00:00,-15.9,51.0,20.0,1,Forward/Backward,1006.0,1,Forward/Backward,Perbaikan,Perbaikan
2006049S16051,2006-02-23 06:00:00,-16.0,50.8,20.0,1,Forward/Backward,1006.0,1,Forward/Backward,Perbaikan,Perbaikan
2006049S16051,2006-02-23 09:00:00,-16.1,50.7,20.0,1,Forward/Backward,1006.0,1,Forward/Backward,Perbaikan,Perbaikan
2006049S16051,2006-02-23 12:00:00,-16.3,50.7,20.0,1,Forward/Backward,1006.0,1,Forward/Backward,Perbaikan,Perbaikan
2006049S16051,2006-02-23 15:00:00,-16.5,50.7,20.0,1,Forward/Backward,1006.0,1,Forward/Backward,Perbaikan,Perbaikan
2006049S16051,2006-02-23 18:00:00,-16.6,50.6,20.0,1,Forward/Backward,1006.0,1,Forward/Backward,Perbaikan,Perbaikan
2006078S12119,2006-03-18 12:00:00,-11.5,118.9,20.0,0,Original,1004.0,0,Original,Asli,Asli
2006078S12119,2006-03-18 15:00:00,-11.5,118.8,20.0,1,Linear,1004.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-18 18:00:00,-11.5,118.7,20.0,0,Original,1004.0,0,Original,Asli,Asli
2006078S12119,2006-03-18 21:00:00,-11.5,118.6,20.0,1,Linear,1004.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-19 00:00:00,-11.4,118.5,20.0,0,Original,1004.0,0,Original,Asli,Asli
2006078S12119,2006-03-19 03:00:00,-11.3,118.4,20.0,1,Linear,1004.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-19 06:00:00,-11.3,118.3,20.0,0,Original,1004.0,0,Original,Asli,Asli
2006078S12119,2006-03-19 09:00:00,-11.3,118.2,22.5,1,Linear,1003.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-19 12:00:00,-11.3,118.0,25.0,0,Original,1002.0,0,Original,Asli,Asli
2006078S12119,2006-03-19 15:00:00,-11.4,117.9,25.0,1,Linear,1002.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-19 18:00:00,-11.4,117.7,25.0,0,Original,1002.0,0,Original,Asli,Asli
2006078S12119,2006-03-19 21:00:00,-11.5,117.5,25.0,1,Linear,1002.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-20 00:00:00,-11.5,117.3,25.0,0,Original,1002.0,0,Original,Asli,Asli
2006078S12119,2006-03-20 03:00:00,-11.6,117.1,25.0,1,Linear,1001.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-20 06:00:00,-11.7,117.0,25.0,0,Original,1000.0,0,Original,Asli,Asli
2006078S12119,2006-03-20 09:00:00,-11.7,116.9,25.0,1,Linear,999.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-20 12:00:00,-11.8,116.8,25.0,0,Original,998.0,0,Original,Asli,Asli
2006078S12119,2006-03-20 15:00:00,-11.9,116.8,27.5,1,Linear,996.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-20 18:00:00,-12.0,116.6,30.0,0,Original,994.0,0,Original,Asli,Asli
2006078S12119,2006-03-20 21:00:00,-12.1,116.5,32.5,1,Linear,992.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-21 00:00:00,-12.3,116.2,35.0,0,Original,990.0,0,Original,Asli,Asli
2006078S12119,2006-03-21 03:00:00,-12.4,115.9,35.0,1,Linear,990.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-21 06:00:00,-12.6,115.5,35.0,0,Original,990.0,0,Original,Asli,Asli
2006078S12119,2006-03-21 09:00:00,-12.8,115.3,37.5,1,Linear,989.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-21 12:00:00,-12.9,115.0,40.0,0,Original,988.0,0,Original,Asli,Asli
2006078S12119,2006-03-21 15:00:00,-13.1,114.6,42.5,1,Linear,986.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-21 18:00:00,-13.2,114.1,45.0,0,Original,984.0,0,Original,Asli,Asli
2006078S12119,2006-03-21 21:00:00,-13.3,113.7,47.5,1,Linear,982.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-22 00:00:00,-13.3,113.3,50.0,0,Original,980.0,0,Original,Asli,Asli
2006078S12119,2006-03-22 03:00:00,-13.3,112.9,50.0,1,Linear,979.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-22 06:00:00,-13.2,112.5,50.0,0,Original,978.0,0,Original,Asli,Asli
2006078S12119,2006-03-22 09:00:00,-13.2,112.1,52.5,1,Linear,974.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-22 12:00:00,-13.3,111.7,55.0,0,Original,970.0,0,Original,Asli,Asli
2006078S12119,2006-03-22 15:00:00,-13.3,111.3,57.5,1,Linear,969.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-22 18:00:00,-13.3,111.0,60.0,0,Original,968.0,0,Original,Asli,Asli
2006078S12119,2006-03-22 21:00:00,-13.3,110.6,62.5,1,Linear,966.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-23 00:00:00,-13.3,110.3,65.0,0,Original,964.0,0,Original,Asli,Asli
2006078S12119,2006-03-23 03:00:00,-13.4,109.9,67.5,1,Linear,960.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-23 06:00:00,-13.5,109.5,70.0,0,Original,956.0,0,Original,Asli,Asli
2006078S12119,2006-03-23 09:00:00,-13.8,109.3,80.0,1,Linear,946.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-23 12:00:00,-14.1,109.1,90.0,0,Original,936.0,0,Original,Asli,Asli
2006078S12119,2006-03-23 15:00:00,-14.4,108.8,95.0,1,Linear,930.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-23 18:00:00,-14.7,108.5,100.0,0,Original,924.0,0,Original,Asli,Asli
2006078S12119,2006-03-23 21:00:00,-14.9,108.3,102.5,1,Linear,920.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-24 00:00:00,-15.1,108.2,105.0,0,Original,916.0,0,Original,Asli,Asli
2006078S12119,2006-03-24 03:00:00,-15.4,108.2,105.0,1,Linear,916.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-24 06:00:00,-15.8,108.3,105.0,0,Original,916.0,0,Original,Asli,Asli
2006078S12119,2006-03-24 09:00:00,-16.1,108.4,102.5,1,Linear,920.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-24 12:00:00,-16.5,108.5,100.0,0,Original,924.0,0,Original,Asli,Asli
2006078S12119,2006-03-24 15:00:00,-16.9,108.6,95.0,1,Linear,931.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-24 18:00:00,-17.2,108.7,90.0,0,Original,938.0,0,Original,Asli,Asli
2006078S12119,2006-03-24 21:00:00,-17.4,108.9,90.0,1,Linear,938.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-25 00:00:00,-17.6,109.3,90.0,0,Original,938.0,0,Original,Asli,Asli
2006078S12119,2006-03-25 03:00:00,-17.9,109.7,90.0,1,Linear,939.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-25 06:00:00,-18.2,110.1,90.0,0,Original,940.0,0,Original,Asli,Asli
2006078S12119,2006-03-25 09:00:00,-18.5,110.6,85.0,1,Linear,946.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-25 12:00:00,-18.8,111.1,80.0,0,Original,952.0,0,Original,Asli,Asli
2006078S12119,2006-03-25 15:00:00,-19.0,111.5,75.0,1,Linear,958.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-25 18:00:00,-19.1,111.8,70.0,0,Original,964.0,0,Original,Asli,Asli
2006078S12119,2006-03-25 21:00:00,-19.1,112.0,65.0,1,Linear,968.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-26 00:00:00,-19.1,112.1,60.0,0,Original,972.0,0,Original,Asli,Asli
2006078S12119,2006-03-26 03:00:00,-19.2,112.2,55.0,1,Linear,977.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-26 06:00:00,-19.4,112.2,50.0,0,Original,982.0,0,Original,Asli,Asli
2006078S12119,2006-03-26 09:00:00,-19.5,112.3,42.5,1,Linear,987.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-26 12:00:00,-19.7,112.3,35.0,0,Original,992.0,0,Original,Asli,Asli
2006078S12119,2006-03-26 15:00:00,-20.0,112.3,32.5,1,Linear,994.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-26 18:00:00,-20.2,112.2,30.0,0,Original,996.0,0,Original,Asli,Asli
2006078S12119,2006-03-26 21:00:00,-20.5,112.0,27.5,1,Linear,997.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-27 00:00:00,-20.8,111.8,25.0,0,Original,998.0,0,Original,Asli,Asli
2006078S12119,2006-03-27 03:00:00,-21.1,111.6,25.0,1,Linear,999.0,1,Linear,Perbaikan,Perbaikan
2006078S12119,2006-03-27 06:00:00,-21.5,111.4,25.0,0,Original,1000.0,0,Original,Asli,Asli
2006093S15115,2006-04-02 18:00:00,-14.5,115.2,20.0,0,Original,1004.0,0,Original,Asli,Asli
2006093S15115,2006-04-02 21:00:00,-14.5,115.1,20.0,1,Linear,1004.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-03 00:00:00,-14.9,114.7,20.0,0,Original,1004.0,0,Original,Asli,Asli
2006093S15115,2006-04-03 03:00:00,-15.0,114.4,22.5,1,Linear,1002.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-03 06:00:00,-15.0,114.1,25.0,0,Original,1000.0,0,Original,Asli,Asli
2006093S15115,2006-04-03 09:00:00,-14.9,113.9,25.0,1,Linear,999.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-03 12:00:00,-14.7,113.9,25.0,0,Original,998.0,0,Original,Asli,Asli
2006093S15115,2006-04-03 15:00:00,-14.4,113.9,25.0,1,Linear,997.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-03 18:00:00,-14.2,114.1,25.0,0,Original,996.0,0,Original,Asli,Asli
2006093S15115,2006-04-03 21:00:00,-14.0,114.3,25.0,1,Linear,996.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-04 00:00:00,-13.9,114.6,25.0,0,Original,996.0,0,Original,Asli,Asli
2006093S15115,2006-04-04 03:00:00,-13.9,114.8,25.0,1,Linear,996.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-04 06:00:00,-14.1,115.1,25.0,0,Original,996.0,0,Original,Asli,Asli
2006093S15115,2006-04-04 09:00:00,-14.3,115.2,25.0,1,Linear,996.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-04 12:00:00,-14.5,115.4,25.0,0,Original,996.0,0,Original,Asli,Asli
2006093S15115,2006-04-04 15:00:00,-14.7,115.5,25.0,1,Linear,996.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-04 18:00:00,-15.0,115.7,25.0,0,Original,996.0,0,Original,Asli,Asli
2006093S15115,2006-04-04 21:00:00,-15.2,116.0,25.0,1,Linear,996.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-05 00:00:00,-15.5,116.2,25.0,0,Original,996.0,0,Original,Asli,Asli
2006093S15115,2006-04-05 03:00:00,-15.8,116.4,27.5,1,Linear,995.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-05 06:00:00,-16.2,116.4,30.0,0,Original,994.0,0,Original,Asli,Asli
2006093S15115,2006-04-05 09:00:00,-16.5,116.4,32.5,1,Linear,992.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-05 12:00:00,-16.7,116.4,35.0,0,Original,990.0,0,Original,Asli,Asli
2006093S15115,2006-04-05 15:00:00,-17.0,116.3,37.5,1,Linear,989.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-05 18:00:00,-17.3,116.2,40.0,0,Original,988.0,0,Original,Asli,Asli
2006093S15115,2006-04-05 21:00:00,-17.5,116.1,42.5,1,Linear,986.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-06 00:00:00,-17.7,116.0,45.0,0,Original,984.0,0,Original,Asli,Asli
2006093S15115,2006-04-06 03:00:00,-18.0,115.7,47.5,1,Linear,982.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-06 06:00:00,-18.3,115.5,50.0,0,Original,980.0,0,Original,Asli,Asli
2006093S15115,2006-04-06 09:00:00,-18.6,115.4,50.0,1,Linear,980.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-06 12:00:00,-18.9,115.3,50.0,0,Original,980.0,0,Original,Asli,Asli
2006093S15115,2006-04-06 15:00:00,-19.2,115.2,50.0,1,Linear,980.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-06 18:00:00,-19.5,115.1,50.0,0,Original,980.0,0,Original,Asli,Asli
2006093S15115,2006-04-06 21:00:00,-19.8,115.0,50.0,1,Linear,980.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-07 00:00:00,-20.1,115.0,50.0,0,Original,980.0,0,Original,Asli,Asli
2006093S15115,2006-04-07 03:00:00,-20.4,115.0,50.0,0,Original,980.0,0,Original,Asli,Asli
2006093S15115,2006-04-07 06:00:00,-20.7,115.1,50.0,0,Original,982.0,0,Original,Asli,Asli
2006093S15115,2006-04-07 09:00:00,-21.0,115.3,40.0,0,Original,986.0,0,Original,Asli,Asli
2006093S15115,2006-04-07 12:00:00,-21.2,115.4,35.0,0,Original,990.0,0,Original,Asli,Asli
2006093S15115,2006-04-07 15:00:00,-21.3,115.4,30.0,0,Original,994.0,0,Original,Asli,Asli
2006093S15115,2006-04-07 18:00:00,-21.5,115.4,30.0,0,Original,994.0,0,Original,Asli,Asli
2006093S15115,2006-04-07 21:00:00,-21.7,115.4,27.5,1,Linear,995.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-08 00:00:00,-21.9,115.4,25.0,0,Original,996.0,0,Original,Asli,Asli
2006093S15115,2006-04-08 03:00:00,-22.0,115.4,22.5,1,Linear,997.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-08 06:00:00,-22.1,115.4,20.0,0,Original,998.0,0,Original,Asli,Asli
2006093S15115,2006-04-08 09:00:00,-22.1,115.5,20.0,1,Linear,999.0,1,Linear,Perbaikan,Perbaikan
2006093S15115,2006-04-08 12:00:00,-22.2,115.7,20.0,0,Original,1000.0,0,Original,Asli,Asli
2008033S11083,2008-02-02 06:00:00,-10.6,83.3,20.0,1,Forward/Backward,1003.0,1,Forward/Backward,Perbaikan,Perbaikan
2008033S11083,2008-02-02 09:00:00,-10.8,83.3,20.0,1,Forward/Backward,1003.0,1,Forward/Backward,Perbaikan,Perbaikan
2008033S11083,2008-02-02 12:00:00,-11.0,83.3,20.0,0,Original,1003.0,0,Original,Asli,Asli
2008033S11083,2008-02-02 15:00:00,-11.1,83.2,20.0,1,Linear,1003.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-02 18:00:00,-11.2,83.1,20.0,0,Original,1003.0,0,Original,Asli,Asli
2008033S11083,2008-02-02 21:00:00,-11.3,82.9,20.0,1,Linear,1003.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-03 00:00:00,-11.4,82.6,20.0,0,Original,1003.0,0,Original,Asli,Asli
2008033S11083,2008-02-03 03:00:00,-11.6,82.4,22.5,1,Linear,1002.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-03 06:00:00,-11.8,82.1,25.0,0,Original,1002.0,0,Original,Asli,Asli
2008033S11083,2008-02-03 09:00:00,-11.9,81.7,25.0,1,Linear,1002.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-03 12:00:00,-12.0,81.4,25.0,0,Original,1002.0,0,Original,Asli,Asli
2008033S11083,2008-02-03 15:00:00,-12.1,81.1,25.0,1,Linear,1001.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-03 18:00:00,-12.2,80.9,25.0,0,Original,1001.0,0,Original,Asli,Asli
2008033S11083,2008-02-03 21:00:00,-12.3,80.6,26.0,1,Linear,1000.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-04 00:00:00,-12.3,80.4,27.0,0,Original,1000.0,0,Original,Asli,Asli
2008033S11083,2008-02-04 03:00:00,-12.4,80.3,27.0,1,Linear,1000.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-04 06:00:00,-12.5,80.3,27.0,0,Original,1000.0,0,Original,Asli,Asli
2008033S11083,2008-02-04 09:00:00,-12.6,80.3,28.5,1,Linear,999.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-04 12:00:00,-12.7,80.3,30.0,0,Original,998.0,0,Original,Asli,Asli
2008033S11083,2008-02-04 15:00:00,-12.9,80.3,33.5,1,Linear,996.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-04 18:00:00,-13.2,80.3,37.0,0,Original,994.0,0,Original,Asli,Asli
2008033S11083,2008-02-04 21:00:00,-13.3,80.4,40.0,1,Linear,992.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-05 00:00:00,-13.4,80.5,43.0,0,Original,990.0,0,Original,Asli,Asli
2008033S11083,2008-02-05 03:00:00,-13.5,80.5,49.0,1,Linear,986.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-05 06:00:00,-13.5,80.6,55.0,0,Original,982.0,0,Original,Asli,Asli
2008033S11083,2008-02-05 09:00:00,-13.5,80.7,60.0,1,Linear,978.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-05 12:00:00,-13.6,80.9,65.0,0,Original,975.0,0,Original,Asli,Asli
2008033S11083,2008-02-05 15:00:00,-13.7,80.9,65.0,1,Linear,975.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-05 18:00:00,-13.8,81.0,65.0,0,Original,975.0,0,Original,Asli,Asli
2008033S11083,2008-02-05 21:00:00,-13.9,81.1,65.0,1,Linear,975.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-06 00:00:00,-14.0,81.1,65.0,0,Original,975.0,0,Original,Asli,Asli
2008033S11083,2008-02-06 03:00:00,-14.0,81.2,67.5,1,Linear,971.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-06 06:00:00,-14.1,81.3,70.0,0,Original,968.0,0,Original,Asli,Asli
2008033S11083,2008-02-06 09:00:00,-14.1,81.5,72.5,1,Linear,964.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-06 12:00:00,-14.2,81.7,75.0,0,Original,960.0,0,Original,Asli,Asli
2008033S11083,2008-02-06 15:00:00,-14.3,81.9,85.0,1,Linear,950.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-06 18:00:00,-14.4,82.1,95.0,0,Original,940.0,0,Original,Asli,Asli
2008033S11083,2008-02-06 21:00:00,-14.4,82.2,95.0,1,Linear,939.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-07 00:00:00,-14.5,82.3,95.0,0,Original,938.0,0,Original,Asli,Asli
2008033S11083,2008-02-07 03:00:00,-14.6,82.4,97.5,1,Linear,934.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-07 06:00:00,-14.7,82.5,100.0,0,Original,930.0,0,Original,Asli,Asli
2008033S11083,2008-02-07 09:00:00,-14.8,82.6,107.5,1,Linear,922.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-07 12:00:00,-14.9,82.7,115.0,0,Original,915.0,0,Original,Asli,Asli
2008033S11083,2008-02-07 15:00:00,-15.0,82.8,115.0,1,Linear,915.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-07 18:00:00,-15.0,82.9,115.0,0,Original,915.0,0,Original,Asli,Asli
2008033S11083,2008-02-07 21:00:00,-15.1,83.0,115.0,1,Linear,915.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-08 00:00:00,-15.1,83.2,115.0,0,Original,915.0,0,Original,Asli,Asli
2008033S11083,2008-02-08 03:00:00,-15.1,83.4,112.5,1,Linear,917.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-08 06:00:00,-15.1,83.6,110.0,0,Original,920.0,0,Original,Asli,Asli
2008033S11083,2008-02-08 09:00:00,-15.2,83.9,105.0,1,Linear,925.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-08 12:00:00,-15.4,84.1,100.0,0,Original,930.0,0,Original,Asli,Asli
2008033S11083,2008-02-08 15:00:00,-15.5,84.3,105.0,1,Linear,925.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-08 18:00:00,-15.7,84.4,110.0,0,Original,920.0,0,Original,Asli,Asli
2008033S11083,2008-02-08 21:00:00,-15.8,84.6,110.0,1,Linear,920.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-09 00:00:00,-16.1,84.9,110.0,0,Original,920.0,0,Original,Asli,Asli
2008033S11083,2008-02-09 03:00:00,-16.3,85.1,110.0,1,Linear,920.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-09 06:00:00,-16.6,85.4,110.0,0,Original,920.0,0,Original,Asli,Asli
2008033S11083,2008-02-09 09:00:00,-17.0,85.6,107.5,1,Linear,922.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-09 12:00:00,-17.4,85.9,105.0,0,Original,925.0,0,Original,Asli,Asli
2008033S11083,2008-02-09 15:00:00,-17.8,86.0,100.0,1,Linear,930.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-09 18:00:00,-18.3,86.2,95.0,0,Original,935.0,0,Original,Asli,Asli
2008033S11083,2008-02-09 21:00:00,-18.8,86.3,92.5,1,Linear,937.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-10 00:00:00,-19.3,86.4,90.0,0,Original,940.0,0,Original,Asli,Asli
2008033S11083,2008-02-10 03:00:00,-19.8,86.5,87.5,1,Linear,943.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-10 06:00:00,-20.1,86.6,85.0,0,Original,947.0,0,Original,Asli,Asli
2008033S11083,2008-02-10 09:00:00,-20.6,86.7,82.5,1,Linear,951.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-10 12:00:00,-21.0,86.6,80.0,0,Original,955.0,0,Original,Asli,Asli
2008033S11083,2008-02-10 15:00:00,-21.3,86.6,72.5,1,Linear,962.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-10 18:00:00,-21.6,86.5,65.0,0,Original,970.0,0,Original,Asli,Asli
2008033S11083,2008-02-10 21:00:00,-22.0,86.4,57.5,1,Linear,975.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-11 00:00:00,-22.3,86.3,50.0,0,Original,980.0,0,Original,Asli,Asli
2008033S11083,2008-02-11 03:00:00,-22.7,86.1,45.0,1,Linear,985.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-11 06:00:00,-23.1,86.0,40.0,0,Original,990.0,0,Original,Asli,Asli
2008033S11083,2008-02-11 09:00:00,-23.4,85.9,37.5,1,Linear,992.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-11 12:00:00,-23.8,85.8,35.0,0,Original,994.0,0,Original,Asli,Asli
2008033S11083,2008-02-11 15:00:00,-24.0,85.6,32.5,1,Linear,995.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-11 18:00:00,-24.2,85.6,30.0,0,Original,996.0,0,Original,Asli,Asli
2008033S11083,2008-02-11 21:00:00,-24.4,85.4,30.0,1,Linear,996.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-12 00:00:00,-24.6,85.3,30.0,0,Original,997.0,0,Original,Asli,Asli
2008033S11083,2008-02-12 03:00:00,-24.7,85.2,30.0,1,Linear,997.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-12 06:00:00,-24.7,85.1,30.0,0,Original,998.0,0,Original,Asli,Asli
2008033S11083,2008-02-12 09:00:00,-24.6,84.9,30.0,1,Linear,998.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-12 12:00:00,-24.4,84.7,30.0,0,Original,999.0,1,Linear,Asli,Perbaikan
2008033S11083,2008-02-12 15:00:00,-24.1,84.4,30.0,1,Linear,999.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-12 18:00:00,-23.7,84.1,30.0,0,Original,1000.0,0,Original,Asli,Asli
2008033S11083,2008-02-12 21:00:00,-23.4,83.8,30.0,1,Linear,1000.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-13 00:00:00,-23.1,83.6,30.0,0,Original,1000.0,0,Original,Asli,Asli
2008033S11083,2008-02-13 03:00:00,-22.7,83.4,30.0,1,Linear,1000.5,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-13 06:00:00,-22.5,83.2,30.0,0,Original,1001.0,0,Original,Asli,Asli
2008033S11083,2008-02-13 09:00:00,-22.2,83.1,30.0,1,Linear,1001.0,1,Linear,Perbaikan,Perbaikan
2008033S11083,2008-02-13 12:00:00,-22.0,83.0,30.0,0,Original,1001.0,0,Original,Asli,Asli
2008033S11083,2008-02-13 15:00:00,-21.7,82.8,30.0,1,Linear,1001.0,1,Linear,Perbaikan,Perbaikan
